"age","education_num","capital_gain","capital_loss","hours_per_week","native_country","income","married","male","race_white","race_asian_pac_islander","race_amer_indian_eskimo","race_black","race_other"
22,13,0,0,35," United-States",0,0,0,1,0,0,0,0
54,13,0,0,50," United-States",0,0,0,1,0,0,0,0
21,10,0,0,20," United-States",0,0,0,1,0,0,0,0
36,6,0,0,40," United-States",0,1,1,1,0,0,0,0
62,9,0,0,30," United-States",0,0,0,1,0,0,0,0
40,10,0,0,40," United-States",1,1,1,1,0,0,0,0
47,10,0,0,40," United-States",0,1,0,0,0,0,1,0
38,13,0,0,70," United-States",1,1,1,1,0,0,0,0
28,3,0,0,40," Columbia",0,0,1,1,0,0,0,0
46,13,0,0,40," United-States",0,1,0,1,0,0,0,0
22,10,0,0,35," United-States",0,1,1,1,0,0,0,0
37,9,0,0,25," Canada",0,1,0,1,0,0,0,0
69,6,0,0,28," Peru",0,1,0,1,0,0,0,0
43,13,0,0,50," United-States",1,1,1,1,0,0,0,0
53,13,0,0,21," Japan",1,0,0,0,1,0,0,0
20,9,0,0,35," United-States",0,0,0,0,0,0,1,0
22,13,0,0,50," United-States",0,0,1,1,0,0,0,0
48,5,0,0,44," United-States",0,1,1,1,0,0,0,0
40,14,0,0,40," United-States",1,1,1,1,0,0,0,0
39,10,0,1721,55," United-States",0,1,0,1,0,0,0,0
57,9,0,1887,40," Trinadad&Tobago",1,1,1,0,0,0,1,0
23,6,0,0,60," Mexico",0,0,1,1,0,0,0,0
25,13,0,0,38," United-States",1,1,0,1,0,0,0,0
22,9,0,0,40," United-States",0,0,1,0,0,0,1,0
23,8,0,0,30," United-States",0,0,1,1,0,0,0,0
41,13,0,0,45," United-States",1,1,1,1,0,0,0,0
25,10,0,0,25," United-States",0,0,0,1,0,0,0,0
58,10,0,0,40," United-States",0,1,1,1,0,0,0,0
33,9,0,0,45," Japan",0,1,1,0,1,0,0,0
28,14,0,0,48," United-States",0,1,1,1,0,0,0,0
19,7,0,0,25," United-States",0,0,0,1,0,0,0,0
44,10,0,0,40," United-States",0,1,0,1,0,0,0,0
68,1,0,0,10," United-States",0,0,1,1,0,0,0,0
33,9,0,0,40," United-States",1,1,1,1,0,0,0,0
24,9,0,0,40," United-States",0,1,0,1,0,0,0,0
44,9,0,0,50," United-States",0,1,1,1,0,0,0,0
38,13,7688,0,40," United-States",1,1,1,1,0,0,0,0
31,9,0,0,40," Mexico",0,1,0,1,0,0,0,0
29,9,0,0,40," United-States",0,1,0,1,0,0,0,0
65,5,0,0,40," United-States",0,0,0,1,0,0,0,0
55,9,0,0,40," United-States",0,0,0,1,0,0,0,0
49,9,0,0,40," United-States",0,1,1,1,0,0,0,0
27,9,0,0,40," United-States",0,0,0,0,0,0,1,0
41,9,0,0,30," United-States",0,1,1,1,0,0,0,0
33,10,0,0,50," United-States",1,1,1,1,0,0,0,0
22,9,0,0,40," United-States",0,0,1,1,0,0,0,0
41,9,0,1902,40," United-States",1,1,1,1,0,0,0,0
66,9,0,0,4," United-States",0,1,1,0,0,0,1,0
38,10,0,0,60," United-States",0,1,1,1,0,0,0,0
43,9,0,0,42," United-States",1,1,1,1,0,0,0,0
40,10,0,0,40," Mexico",0,1,1,1,0,0,0,0
32,10,0,0,40," United-States",1,1,1,1,0,0,0,0
30,9,0,0,35," Mexico",0,0,0,1,0,0,0,0
35,13,0,0,40," United-States",0,1,1,1,0,0,0,0
41,14,15024,0,50," United-States",1,1,1,1,0,0,0,0
33,13,0,0,60," United-States",0,0,1,0,0,1,0,0
36,13,0,0,55," United-States",1,1,1,1,0,0,0,0
33,13,0,0,60," United-States",0,1,1,1,0,0,0,0
53,9,0,0,60," United-States",1,1,1,1,0,0,0,0
27,13,0,0,45," United-States",0,0,1,1,0,0,0,0
22,13,0,0,15," United-States",0,0,0,1,0,0,0,0
26,9,0,0,36," United-States",0,1,1,0,0,0,1,0
64,9,0,0,21," United-States",0,1,0,1,0,0,0,0
48,10,0,0,45," United-States",0,1,0,1,0,0,0,0
23,9,0,0,40," United-States",0,0,0,1,0,0,0,0
35,13,0,0,40," United-States",0,1,1,1,0,0,0,0
46,10,0,0,40," United-States",1,1,1,1,0,0,0,0
65,10,0,0,45," United-States",0,0,0,1,0,0,0,0
53,9,6849,0,40," United-States",0,0,1,1,0,0,0,0
18,3,0,0,54," Mexico",0,0,1,1,0,0,0,0
34,15,0,0,55," United-States",1,1,1,1,0,0,0,0
28,9,0,0,40," Guatemala",0,0,0,1,0,0,0,0
37,13,0,0,60," United-States",1,1,1,1,0,0,0,0
59,13,5013,0,40," United-States",0,1,1,1,0,0,0,0
32,14,13550,0,60," United-States",1,0,0,1,0,0,0,0
31,13,0,0,35," United-States",0,1,0,1,0,0,0,0
25,13,0,0,40," United-States",0,0,0,1,0,0,0,0
81,2,0,0,15," Poland",0,1,1,1,0,0,0,0
47,9,0,0,35," United-States",0,1,0,0,0,0,1,0
39,9,0,0,40," United-States",0,1,1,1,0,0,0,0
37,10,0,0,30," United-States",0,1,1,0,0,0,1,0
44,9,0,0,45," United-States",1,1,1,1,0,0,0,0
37,12,0,0,45," United-States",0,1,1,1,0,0,0,0
41,10,0,0,50," United-States",1,1,1,1,0,0,0,0
55,10,0,0,40," Poland",1,1,1,1,0,0,0,0
60,13,0,0,40," United-States",1,1,1,1,0,0,0,0
23,13,0,0,25," United-States",0,0,1,1,0,0,0,0
19,9,0,0,60," United-States",0,0,0,1,0,0,0,0
45,10,0,0,44," United-States",1,1,1,1,0,0,0,0
36,9,0,0,30," United-States",0,1,0,0,0,0,1,0
46,13,0,0,40," United-States",1,1,1,1,0,0,0,0
48,7,0,0,40," United-States",0,1,1,1,0,0,0,0
39,9,0,0,50," United-States",0,1,1,1,0,0,0,0
29,13,0,0,20," United-States",0,1,1,1,0,0,0,0
39,9,0,0,40," United-States",0,1,0,1,0,0,0,0
26,9,0,0,40," Mexico",0,0,0,0,0,0,0,1
37,12,0,0,25," United-States",0,1,1,1,0,0,0,0
49,10,0,0,40," United-States",1,1,0,1,0,0,0,0
27,13,0,0,40," United-States",0,0,1,1,0,0,0,0
28,6,0,0,40," Mexico",0,0,1,1,0,0,0,0
35,10,0,0,30," United-States",0,1,0,1,0,0,0,0
17,6,0,0,40," United-States",0,0,1,1,0,0,0,0
18,9,0,0,40," United-States",0,0,1,0,0,1,0,0
33,10,0,0,38," United-States",0,0,0,0,0,0,0,1
33,12,0,0,60," United-States",0,1,1,0,1,0,0,0
51,10,0,0,35," United-States",0,1,0,1,0,0,0,0
49,9,0,0,40," United-States",0,0,0,0,1,0,0,0
49,10,0,2339,50," United-States",0,1,1,1,0,0,0,0
41,10,0,0,35," United-States",1,1,1,1,0,0,0,0
64,2,0,0,12," United-States",0,1,0,1,0,0,0,0
40,10,0,0,40," United-States",1,1,1,1,0,0,0,0
49,9,0,0,40," United-States",0,0,0,1,0,0,0,0
23,13,0,0,40," United-States",0,0,0,1,0,0,0,0
34,10,0,0,40," United-States",0,1,0,1,0,0,0,0
38,7,5178,0,40," United-States",1,1,1,1,0,0,0,0
47,10,0,0,86," United-States",0,1,1,1,0,0,0,0
30,9,0,1974,40," United-States",0,0,0,1,0,0,0,0
36,12,0,0,40," United-States",1,1,1,1,0,0,0,0
23,13,0,0,40," United-States",0,0,0,1,0,0,0,0
47,10,0,0,80," United-States",0,1,1,1,0,0,0,0
61,9,0,0,40," Canada",0,1,0,1,0,0,0,0
47,13,0,0,40," United-States",0,1,1,1,0,0,0,0
56,13,0,0,40," United-States",1,1,1,1,0,0,0,0
20,8,0,0,55," United-States",0,0,0,1,0,0,0,0
33,9,0,0,46," United-States",1,1,0,1,0,0,0,0
36,9,0,0,50," United-States",1,1,1,1,0,0,0,0
34,10,0,0,40," United-States",1,1,1,1,0,0,0,0
56,9,0,0,50," United-States",0,1,1,1,0,0,0,0
32,11,0,0,23," United-States",0,0,0,1,0,0,0,0
26,12,5178,0,40," United-States",1,1,1,1,0,0,0,0
49,13,0,0,40," United-States",1,0,1,1,0,0,0,0
71,9,0,0,40," United-States",1,1,1,1,0,0,0,0
19,10,0,0,15," United-States",0,0,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,0,1,0,0,0,0
42,9,0,0,35," United-States",0,1,0,1,0,0,0,0
51,10,0,0,20," United-States",1,1,0,1,0,0,0,0
38,10,0,0,40," United-States",0,1,0,0,0,0,1,0
38,6,0,0,40," United-States",1,1,1,1,0,0,0,0
35,13,0,0,25," United-States",0,1,1,1,0,0,0,0
24,13,0,0,40," United-States",0,1,0,0,0,0,1,0
40,9,0,0,40," United-States",0,1,1,0,0,0,1,0
21,9,0,0,35," United-States",0,0,1,1,0,0,0,0
49,9,0,0,40," United-States",0,1,1,1,0,0,0,0
54,9,0,1902,55," United-States",1,1,1,1,0,0,0,0
52,13,0,0,42," United-States",0,1,0,1,0,0,0,0
27,13,0,0,60," United-States",0,0,0,1,0,0,0,0
20,9,0,0,40," United-States",0,0,1,1,0,0,0,0
31,10,0,0,40," United-States",0,1,1,1,0,0,0,0
25,9,0,0,40," United-States",0,0,0,1,0,0,0,0
19,10,0,0,20," England",0,0,1,1,0,0,0,0
33,10,0,0,50," United-States",0,1,1,1,0,0,0,0
23,13,0,0,40," United-States",0,0,1,1,0,0,0,0
34,14,0,0,40," United-States",0,1,0,1,0,0,0,0
42,13,0,653,50," United-States",1,1,1,1,0,0,0,0
37,14,0,0,40," United-States",0,1,0,1,0,0,0,0
25,13,0,0,40," United-States",0,0,0,1,0,0,0,0
40,11,0,0,40," United-States",0,1,1,1,0,0,0,0
33,13,0,0,40," United-States",0,0,0,1,0,0,0,0
31,10,0,0,40," United-States",0,0,0,1,0,0,0,0
32,13,0,0,45," United-States",0,1,1,1,0,0,0,0
54,13,0,0,70," United-States",1,1,1,1,0,0,0,0
32,9,0,0,44," United-States",0,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,1,1,0,0,0,1,0
26,10,0,0,40," United-States",0,1,1,1,0,0,0,0
39,10,0,0,60," United-States",0,1,1,1,0,0,0,0
57,13,3103,0,50," United-States",1,1,1,1,0,0,0,0
54,10,0,0,40," United-States",0,1,1,1,0,0,0,0
57,6,0,0,40," United-States",0,1,1,1,0,0,0,0
23,13,0,0,40," United-States",0,0,1,1,0,0,0,0
27,10,0,0,45," United-States",1,1,1,1,0,0,0,0
42,13,0,0,55," United-States",1,0,1,1,0,0,0,0
31,6,0,0,40," United-States",0,1,1,1,0,0,0,0
49,14,0,0,60," United-States",0,1,0,1,0,0,0,0
50,9,0,0,40," United-States",0,1,1,1,0,0,0,0
46,9,0,0,30," United-States",0,1,0,1,0,0,0,0
37,9,0,0,60," United-States",0,1,1,1,0,0,0,0
26,9,0,0,40," United-States",0,1,1,1,0,0,0,0
27,13,0,0,35," United-States",0,1,0,1,0,0,0,0
24,10,0,0,25," United-States",0,0,1,1,0,0,0,0
24,9,0,0,40," United-States",0,0,1,1,0,0,0,0
29,9,0,0,34," United-States",0,1,0,1,0,0,0,0
47,13,0,0,50," United-States",1,1,1,1,0,0,0,0
33,10,0,1740,50," United-States",0,1,1,1,0,0,0,0
26,12,0,0,45," United-States",0,1,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
25,11,0,1887,40," United-States",1,1,0,1,0,0,0,0
57,13,2174,0,37," United-States",0,1,1,1,0,0,0,0
36,9,0,0,50," United-States",0,1,1,1,0,0,0,0
25,14,0,0,40," United-States",0,1,1,1,0,0,0,0
46,13,0,0,40," Germany",1,1,1,1,0,0,0,0
39,9,4508,0,24," United-States",0,1,1,1,0,0,0,0
29,10,0,0,40," United-States",1,1,1,1,0,0,0,0
18,7,0,0,20," United-States",0,0,0,1,0,0,0,0
46,11,0,0,40," United-States",0,1,1,1,0,0,0,0
61,13,0,0,50," United-States",1,1,1,1,0,0,0,0
41,9,0,0,40," United-States",0,0,0,1,0,0,0,0
50,10,0,0,40," United-States",0,1,0,0,0,0,1,0
53,13,99999,0,50," India",1,1,1,0,1,0,0,0
36,13,0,0,60," United-States",0,0,1,1,0,0,0,0
38,10,0,0,40," United-States",0,0,0,0,0,0,1,0
75,9,0,0,35," United-States",0,1,1,1,0,0,0,0
26,11,0,0,40," United-States",1,1,0,1,0,0,0,0
44,13,0,0,40," United-States",1,1,1,1,0,0,0,0
25,9,0,0,40," United-States",0,0,0,1,0,0,0,0
31,10,0,0,40," United-States",0,0,0,1,0,0,0,0
49,8,0,0,35," United-States",0,0,1,0,1,0,0,0
34,9,0,0,48," United-States",0,1,1,1,0,0,0,0
31,9,0,0,40," Columbia",0,1,1,1,0,0,0,0
47,10,0,0,40," United-States",0,1,1,1,0,0,0,0
38,13,7298,0,50," United-States",1,1,1,1,0,0,0,0
18,9,0,0,20," United-States",0,0,0,1,0,0,0,0
47,5,0,1719,30," United-States",0,1,0,1,0,0,0,0
42,9,0,0,40," United-States",0,0,1,1,0,0,0,0
29,13,0,0,40," United-States",0,0,1,1,0,0,0,0
38,10,0,0,75," United-States",0,1,1,1,0,0,0,0
22,10,0,0,20," United-States",0,0,0,0,0,0,1,0
32,9,0,0,40," United-States",0,0,1,1,0,0,0,0
20,10,0,0,48," United-States",0,0,1,1,0,0,0,0
41,15,0,0,50," United-States",0,1,1,1,0,0,0,0
46,9,0,0,46," United-States",1,1,1,0,0,0,1,0
44,9,0,0,38," United-States",0,1,0,1,0,0,0,0
35,13,0,0,40," United-States",0,0,0,1,0,0,0,0
60,9,15024,0,40," United-States",1,1,1,1,0,0,0,0
36,5,0,0,25," United-States",0,1,1,1,0,0,0,0
30,10,0,0,40," United-States",0,0,1,1,0,0,0,0
40,16,0,0,50," United-States",1,1,1,1,0,0,0,0
21,10,2176,0,20," United-States",0,0,0,1,0,0,0,0
25,13,0,0,40," United-States",0,0,0,1,0,0,0,0
56,14,0,1669,40," United-States",0,1,1,1,0,0,0,0
42,10,99999,0,55," United-States",1,1,1,1,0,0,0,0
26,4,0,0,40," Guatemala",0,0,1,1,0,0,0,0
66,9,0,0,40," United-States",1,1,0,1,0,0,0,0
48,4,0,0,32," Dominican-Republic",0,1,1,1,0,0,0,0
35,10,0,0,50," United-States",0,0,1,1,0,0,0,0
41,14,0,0,45," United-States",1,1,1,1,0,0,0,0
19,10,0,0,20," United-States",0,0,0,1,0,0,0,0
55,9,0,0,40," United-States",0,1,1,1,0,0,0,0
42,13,15024,0,60," United-States",1,1,1,1,0,0,0,0
45,10,0,0,50," United-States",0,1,1,1,0,0,0,0
29,13,0,0,40," United-States",0,0,1,1,0,0,0,0
42,16,15024,0,40," United-States",1,1,1,1,0,0,0,0
65,9,0,0,20," United-States",0,1,0,1,0,0,0,0
30,12,0,0,40," Vietnam",0,0,1,0,1,0,0,0
43,10,0,0,40," United-States",0,1,1,1,0,0,0,0
61,4,0,0,40," Italy",0,1,1,1,0,0,0,0
22,10,0,0,50," United-States",0,0,0,1,0,0,0,0
23,7,0,0,40," United-States",0,1,0,1,0,0,0,0
34,9,0,0,40," United-States",0,1,1,1,0,0,0,0
51,9,0,0,35," United-States",0,0,0,1,0,0,0,0
21,10,0,0,15," United-States",0,0,0,1,0,0,0,0
31,12,0,0,40," United-States",0,0,1,0,1,0,0,0
34,12,0,0,35," United-States",0,0,0,1,0,0,0,0
33,10,0,0,40," United-States",1,1,0,0,0,0,1,0
32,14,0,2824,55," United-States",1,1,1,1,0,0,0,0
44,7,0,0,40," United-States",1,1,1,1,0,0,0,0
21,10,0,0,20," United-States",0,0,1,0,0,0,1,0
75,9,0,0,20," United-States",0,1,0,1,0,0,0,0
55,14,0,0,60," United-States",1,1,1,0,1,0,0,0
43,9,0,0,16," United-States",0,1,0,1,0,0,0,0
31,9,0,0,45," United-States",0,1,1,1,0,0,0,0
41,10,0,0,45," United-States",0,1,1,1,0,0,0,0
26,14,0,0,50," United-States",0,0,1,1,0,0,0,0
23,11,0,0,40," United-States",0,0,0,0,0,0,1,0
42,9,0,0,40," United-States",0,1,0,0,0,0,1,0
29,9,0,0,40," United-States",0,0,0,1,0,0,0,0
21,9,0,0,50," United-States",0,0,1,1,0,0,0,0
28,13,0,0,40," United-States",0,0,1,1,0,0,0,0
35,10,0,0,40," United-States",0,0,0,0,0,0,1,0
65,13,0,0,20," United-States",0,1,1,1,0,0,0,0
34,13,2463,0,50," France",0,0,1,1,0,0,0,0
58,13,0,0,50," United-States",0,1,1,1,0,0,0,0
59,9,0,0,40," United-States",0,1,0,1,0,0,0,0
46,13,7688,0,40," United-States",1,1,1,1,0,0,0,0
30,11,0,0,40," United-States",1,1,1,1,0,0,0,0
28,13,0,0,40," United-States",0,0,1,1,0,0,0,0
47,14,27828,0,60," United-States",1,1,1,1,0,0,0,0
30,13,0,1564,40," United-States",1,1,1,1,0,0,0,0
34,9,0,0,40," United-States",0,0,1,1,0,0,0,0
51,10,0,0,40," United-States",0,1,0,1,0,0,0,0
41,9,0,0,40," United-States",0,1,1,1,0,0,0,0
57,10,0,0,40," United-States",1,1,1,1,0,0,0,0
28,11,0,0,60," United-States",0,1,1,1,0,0,0,0
62,9,0,0,18," United-States",0,0,0,1,0,0,0,0
22,10,0,0,20," United-States",0,0,1,1,0,0,0,0
38,13,0,0,40," United-States",1,1,1,1,0,0,0,0
45,9,0,0,40," United-States",1,1,1,1,0,0,0,0
37,12,0,0,55," United-States",0,1,1,1,0,0,0,0
21,9,0,0,40," United-States",0,1,1,1,0,0,0,0
49,9,0,0,40," United-States",0,0,1,0,0,0,1,0
24,9,0,0,40," United-States",0,0,1,0,0,0,1,0
47,13,0,2258,40," United-States",1,1,1,1,0,0,0,0
20,10,0,0,24," United-States",0,0,0,1,0,0,0,0
27,15,0,0,50," United-States",1,1,0,1,0,0,0,0
40,9,0,0,40," United-States",0,1,0,1,0,0,0,0
31,13,0,0,40," United-States",0,1,0,1,0,0,0,0
43,9,0,1977,52," United-States",1,1,1,1,0,0,0,0
48,13,15024,0,50," United-States",1,1,1,1,0,0,0,0
64,9,7298,0,45," United-States",1,1,1,1,0,0,0,0
39,9,0,0,40," United-States",0,1,1,1,0,0,0,0
50,9,0,0,40," United-States",0,1,1,1,0,0,0,0
52,11,0,0,40," United-States",0,1,0,1,0,0,0,0
44,14,0,0,45," United-States",0,1,0,1,0,0,0,0
54,9,0,1887,65," United-States",1,1,1,1,0,0,0,0
17,6,0,0,35," United-States",0,0,1,1,0,0,0,0
33,9,0,0,40," United-States",0,1,1,0,0,0,1,0
28,6,0,0,40," United-States",0,0,0,1,0,0,0,0
39,13,0,0,60," United-States",0,1,1,1,0,0,0,0
33,11,0,0,40," United-States",0,0,1,1,0,0,0,0
59,4,0,0,32," United-States",0,0,1,1,0,0,0,0
74,2,0,0,15," United-States",0,0,0,0,0,0,1,0
54,10,0,0,40," United-States",1,1,1,1,0,0,0,0
31,12,0,0,55," United-States",0,1,1,1,0,0,0,0
31,10,0,0,40," United-States",0,1,0,1,0,0,0,0
20,10,0,0,20," United-States",0,0,0,0,1,0,0,0
54,14,0,1977,40," United-States",1,1,1,1,0,0,0,0
42,11,2407,0,40," United-States",0,1,1,1,0,0,0,0
57,15,0,0,36," United-States",0,1,1,1,0,0,0,0
49,9,0,0,40," South",0,0,0,0,1,0,0,0
40,16,3103,0,40," India",1,1,1,0,1,0,0,0
38,9,0,0,40," United-States",0,0,1,1,0,0,0,0
39,9,0,0,42," United-States",1,1,1,1,0,0,0,0
43,12,7688,0,50," United-States",1,1,1,1,0,0,0,0
57,13,0,0,40," United-States",0,1,0,1,0,0,0,0
38,15,0,0,99," United-States",1,1,1,1,0,0,0,0
25,13,0,0,38," United-States",0,0,0,1,0,0,0,0
40,13,0,0,45," United-States",0,0,0,1,0,0,0,0
34,13,0,0,48," United-States",1,1,1,1,0,0,0,0
35,9,0,0,50," United-States",0,1,1,1,0,0,0,0
53,10,0,0,34," United-States",0,1,0,1,0,0,0,0
21,10,0,0,40," United-States",0,0,1,1,0,0,0,0
43,13,0,0,40," United-States",0,1,1,1,0,0,0,0
43,9,0,0,60," United-States",0,1,1,1,0,0,0,0
22,11,0,0,35," United-States",0,0,0,0,0,0,1,0
64,9,0,0,35," United-States",0,1,1,1,0,0,0,0
40,14,3325,0,40," United-States",0,0,0,1,0,0,0,0
34,9,0,0,70," United-States",0,1,1,1,0,0,0,0
46,9,0,0,40," United-States",0,1,0,1,0,0,0,0
35,9,0,0,40," Mexico",0,0,1,1,0,0,0,0
32,10,0,0,60," United-States",0,1,1,1,0,0,0,0
26,10,0,0,40," United-States",0,0,1,1,0,0,0,0
25,9,0,0,40," United-States",0,0,1,1,0,0,0,0
55,13,0,0,55," United-States",1,1,1,1,0,0,0,0
22,10,0,0,40," United-States",0,0,0,1,0,0,0,0
29,10,0,0,20," United-States",0,1,1,1,0,0,0,0
38,9,0,0,99," United-States",0,1,1,1,0,0,0,0
55,10,0,0,35," United-States",0,0,0,1,0,0,0,0
26,9,0,0,40," United-States",0,1,1,1,0,0,0,0
34,13,0,0,60," United-States",0,0,1,0,0,0,0,1
25,9,0,0,40," United-States",0,0,0,1,0,0,0,0
39,9,4650,0,40," United-States",0,1,0,1,0,0,0,0
58,5,0,0,40," United-States",0,1,1,1,0,0,0,0
34,11,0,0,40," United-States",0,0,0,1,0,0,0,0
29,10,0,0,45," South",0,0,1,0,1,0,0,0
49,16,0,0,50," United-States",1,1,1,1,0,0,0,0
38,13,0,0,35," United-States",0,0,0,1,0,0,0,0
21,10,0,0,35," United-States",0,0,1,1,0,0,0,0
28,13,0,0,40," United-States",1,1,1,1,0,0,0,0
42,10,0,0,40," El-Salvador",1,1,0,1,0,0,0,0
29,12,0,0,60," United-States",0,0,1,1,0,0,0,0
48,9,0,0,45," United-States",0,1,0,1,0,0,0,0
40,13,0,0,40," United-States",0,1,1,1,0,0,0,0
36,10,0,0,40," United-States",1,1,1,1,0,0,0,0
34,13,0,0,60," United-States",1,1,1,1,0,0,0,0
57,2,0,0,35," Mexico",0,1,1,1,0,0,0,0
24,5,0,0,40," El-Salvador",0,0,1,1,0,0,0,0
32,5,0,0,23," Mexico",0,1,0,1,0,0,0,0
39,9,0,0,56," United-States",0,1,1,1,0,0,0,0
39,7,0,0,40," United-States",0,1,1,1,0,0,0,0
18,7,0,0,12," United-States",0,0,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
54,6,0,0,40," United-States",0,1,1,1,0,0,0,0
40,9,0,0,75," United-States",1,1,1,1,0,0,0,0
27,10,0,0,30," United-States",0,1,1,1,0,0,0,0
27,9,0,0,40," United-States",0,0,0,1,0,0,0,0
43,13,0,0,50," United-States",0,0,1,1,0,0,0,0
22,13,0,0,40," United-States",0,0,0,1,0,0,0,0
17,7,0,0,12," Poland",0,0,0,1,0,0,0,0
37,12,0,0,50," United-States",1,1,1,1,0,0,0,0
49,6,4416,0,99," United-States",0,1,1,0,0,0,1,0
33,11,0,0,40," United-States",0,0,1,0,0,0,1,0
21,10,0,1602,10," United-States",0,0,1,1,0,0,0,0
45,9,0,0,40," United-States",0,1,1,1,0,0,0,0
33,9,0,0,40," United-States",0,1,1,1,0,0,0,0
25,13,2829,0,60," United-States",0,1,1,1,0,0,0,0
71,9,0,0,36," United-States",0,1,1,1,0,0,0,0
23,13,0,0,45," United-States",0,0,0,1,0,0,0,0
41,15,0,0,80," United-States",1,1,1,1,0,0,0,0
47,9,0,0,20," Cuba",0,1,0,1,0,0,0,0
30,13,0,0,65," United-States",0,0,1,1,0,0,0,0
40,10,0,0,40," Dominican-Republic",0,1,0,1,0,0,0,0
44,10,0,0,48," United-States",0,1,0,1,0,0,0,0
50,14,0,1977,40," United-States",1,1,1,1,0,0,0,0
31,9,0,0,40," United-States",0,1,1,1,0,0,0,0
68,9,0,0,24," United-States",0,1,1,1,0,0,0,0
45,8,2407,0,50," United-States",0,1,1,1,0,0,0,0
38,13,0,0,40," United-States",0,0,1,1,0,0,0,0
78,7,0,0,10," United-States",0,1,1,1,0,0,0,0
31,11,0,0,55," United-States",0,1,1,1,0,0,0,0
39,9,0,0,40," United-States",0,1,1,1,0,0,0,0
36,4,7298,0,45," United-States",1,1,1,1,0,0,0,0
46,14,0,0,50," Canada",0,1,0,1,0,0,0,0
30,10,0,0,50," United-States",1,1,1,0,1,0,0,0
34,10,0,0,35," United-States",0,0,1,1,0,0,0,0
30,9,0,0,35," United-States",0,1,1,0,0,0,1,0
47,13,0,0,40," United-States",1,1,1,0,0,0,1,0
40,10,0,0,17," United-States",1,1,0,1,0,0,0,0
44,9,0,0,70," Jamaica",0,1,1,0,0,0,1,0
40,9,0,0,40," Vietnam",0,1,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
45,13,0,0,40," United-States",1,1,1,1,0,0,0,0
55,13,15024,0,42," United-States",1,1,1,1,0,0,0,0
51,9,0,0,40," United-States",0,0,0,1,0,0,0,0
38,10,0,0,40," United-States",0,1,1,1,0,0,0,0
49,14,0,0,40," United-States",1,1,1,1,0,0,0,0
49,13,15024,0,40," United-States",1,1,1,1,0,0,0,0
30,9,0,0,26," United-States",0,1,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
34,5,0,0,40," United-States",0,1,1,0,0,0,1,0
42,9,0,0,40," United-States",0,0,0,1,0,0,0,0
46,14,0,2415,65," United-States",1,1,1,1,0,0,0,0
43,13,0,0,40," United-States",1,0,0,1,0,0,0,0
62,9,0,0,38," United-States",0,0,0,1,0,0,0,0
21,10,0,0,70," United-States",0,0,0,1,0,0,0,0
58,2,0,0,40," United-States",0,0,1,0,0,0,1,0
30,13,0,0,40," United-States",0,1,0,1,0,0,0,0
37,9,0,0,70," Philippines",0,1,1,1,0,0,0,0
22,13,0,0,40," United-States",0,0,0,1,0,0,0,0
64,5,0,0,38," United-States",0,0,0,1,0,0,0,0
42,9,0,0,50," United-States",1,1,1,1,0,0,0,0
43,9,0,0,40," United-States",0,1,1,1,0,0,0,0
34,10,0,0,40," United-States",0,1,0,1,0,0,0,0
25,9,0,0,6," United-States",0,0,0,1,0,0,0,0
21,10,0,0,40," United-States",0,0,1,1,0,0,0,0
45,9,0,0,40," United-States",1,1,1,1,0,0,0,0
55,12,0,0,55," United-States",1,1,1,1,0,0,0,0
24,9,0,0,50," United-States",0,0,1,1,0,0,0,0
70,10,0,0,35," United-States",0,1,1,1,0,0,0,0
27,13,0,0,35," United-States",0,0,1,1,0,0,0,0
34,10,0,0,40," United-States",0,1,1,1,0,0,0,0
57,13,0,0,40," United-States",0,1,1,1,0,0,0,0
37,9,0,0,40," United-States",0,1,1,1,0,0,0,0
52,2,0,0,50," United-States",1,1,1,1,0,0,0,0
32,9,0,0,48," United-States",0,1,1,1,0,0,0,0
42,11,0,0,40," United-States",0,1,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,0,0,0,0,1,0
50,9,0,0,40," United-States",0,1,1,0,0,0,1,0
36,12,0,0,50," United-States",0,1,1,1,0,0,0,0
42,9,0,0,40," United-States",0,1,1,1,0,0,0,0
40,9,6849,0,38," United-States",0,0,0,1,0,0,0,0
39,13,0,0,45," United-States",0,0,1,1,0,0,0,0
38,13,0,0,52," United-States",0,1,1,0,0,0,1,0
18,9,0,0,40," United-States",0,0,1,1,0,0,0,0
63,3,0,0,3," United-States",0,0,0,1,0,0,0,0
50,14,15024,0,40," United-States",1,1,1,1,0,0,0,0
82,9,0,0,40," Cuba",0,1,1,1,0,0,0,0
33,9,0,0,45," United-States",0,1,1,1,0,0,0,0
37,10,0,0,40," United-States",0,1,1,0,1,0,0,0
24,9,0,0,40," Peru",0,1,1,1,0,0,0,0
31,13,0,0,50," United-States",0,0,0,1,0,0,0,0
59,9,0,0,40," United-States",0,1,0,1,0,0,0,0
18,8,0,0,55," United-States",0,0,1,1,0,0,0,0
